Divisão;Unidade;Código Cliente;Projeto Financeiro;Mês base;Score
L32X;B1528;403074;177445;01/04/2024;Não - <60 dias
L32X;B301;355254;178265;01/04/2024;Não - <60 dias
L32X;B310;348835;166408;01/04/2024;Não - <60 dias
L32X;B530;425994;182475;01/04/2024;Não - Bloq. Temporário de Cobr.
L32X;B609;408059;179823;01/04/2024;Não - <60 dias
L32X;B620;360957;179814;01/04/2024;Não - <60 dias
L32X;B629;391250;176999;01/04/2024;Sim
L32X;B631;178387;34494;01/04/2024;Não - >5Anos
L32X;B632;178387;34493;01/04/2024;Não - >5Anos
L32X;B710;361807;174297;01/04/2024;Não - <60 dias
L32X;B715;429367;183443;01/04/2024;Não - <60 dias
L32X;B720;348857;166424;01/04/2024;Sim
L32X;B724;387500;176275;01/04/2024;Não - <60 dias
L32X;B802;352139;168343;01/04/2024;Sim
L32X;B810;349937;167060;01/04/2024;Sim
L32X;B811;351345;167907;01/04/2024;Sim
L32X;B813;349777;166972;01/04/2024;Não - <60 dias
L32X;B822;244283;83105;01/04/2024;Não - >5Anos
L32X;B826;426406;182463;01/04/2024;Não - <60 dias
L32X;B908;409039;179967;01/04/2024;Sim
L32X;B909;409201;180387;01/04/2024;Não - <60 dias
L32X;B910;350848;167584;01/04/2024;Não - Bloq. Temporário de Cobr.
L32X;B911;351180;167789;01/04/2024;Não - Bloq. Temporário de Cobr.
L32X;B925;350883;168969;01/04/2024;Não - <60 dias
L32X;B926;391753;177116;01/04/2024;Sim
L32X;B931;391753;177197;01/04/2024;Sim
L32X;B935;313069;137085;01/04/2024;Não - <60 dias
L32X;C101;350398;167854;01/04/2024;Sim
L32X;C104;355552;170600;01/04/2024;Não - <60 dias
L32X;C119;176654;33238;01/04/2024;Não - >5Anos
L33X;4B06;319239;142241;01/04/2024;Sim
L33X;4000;347628;165580;01/04/2024;Não - <60 dias
L33X;4F06;50511;178940;01/04/2024;Não - <60 dias
L33X;4G03;362775;169959;01/04/2024;Não - <60 dias
L33X;4G07;349274;166657;01/04/2024;Sim
L33X;4G10;355940;170710;01/04/2024;Não - <60 dias
L33X;4G12;348847;166418;01/04/2024;Não - <60 dias
L33X;4G14;406895;169444;01/04/2024;Não - <60 dias
L33X;4G15;349151;166615;01/04/2024;Não - <60 dias
L33X;4H02;347675;165988;01/04/2024;Não - <60 dias
L33X;4H04;349014;166631;01/04/2024;Sim
L33X;4H11;347633;165583;01/04/2024;Não - <60 dias
L33X;4J06;347459;165462;01/04/2024;Não - <60 dias
L33X;4L01;292889;121762;01/04/2024;Não - >5Anos
L33X;4L04;319763;142689;01/04/2024;Não - >5Anos
L33X;4M08;347367;165402;01/04/2024;Não - <60 dias
L33X;Q1107;354918;170903;01/04/2024;Não - <60 dias
L33X;Q1504;351487;168385;01/04/2024;Não - <60 dias
L33X;Q1608;358324;183057;01/04/2024;Não - <60 dias
L33X;Q1614;347556;173752;01/04/2024;Não - <60 dias
L33X;Q1615;424119;181742;01/04/2024;Não - <60 dias
L33X;Q1618;358680;173358;01/04/2024;Sim
L33X;Q1619;358680;173359;01/04/2024;Sim
L33X;Q1620;357933;173362;01/04/2024;Sim
L33X;Q1621;357933;172136;01/04/2024;Sim
L33X;Q1701;269464;126995;01/04/2024;Não - <60 dias
L33X;Q1702;269464;126996;01/04/2024;Não - <60 dias
L33X;Q501;348819;166398;01/04/2024;Não - <60 dias
L33X;Q508;349247;166720;01/04/2024;Não - <60 dias
L33X;Q510;347255;165297;01/04/2024;Não - <60 dias
L33X;Q511;361327;166130;01/04/2024;Não - <60 dias
L33X;Q512;348819;166397;01/04/2024;Não - <60 dias
L33X;Q605;347063;170392;01/04/2024;Não - <60 dias
L33X;Q606;347063;170393;01/04/2024;Não - <60 dias
L33X;Q608;347063;170391;01/04/2024;Não - <60 dias
L33X;Q609;350776;167588;01/04/2024;Não - <60 dias
L33X;Q610;350776;167589;01/04/2024;Não - <60 dias
L33X;Q802;349023;179394;01/04/2024;Não - <60 dias
L36X;A03;336024;156168;01/04/2024;Não - <60 dias
L36X;A09;426022;182222;01/04/2024;Não - <60 dias
L36X;A14;358864;172701;01/04/2024;Não - <60 dias
L36X;AA02;360670;173829;01/04/2024;Não - Bloq. Temporário de Cobr.
L36X;AB14;426094;182343;01/04/2024;Não - Bloq. Temporário de Cobr.
L36X;AB18;426254;182369;01/04/2024;Não - <60 dias
L36X;AF02;426294;182381;01/04/2024;Não - <60 dias
L36X;C02;426258;182383;01/04/2024;Não - <60 dias
L36X;C07;313734;137660;01/04/2024;Não - <60 dias
L36X;C08;426074;182258;01/04/2024;Não - <60 dias
L36X;C21;426090;182306;01/04/2024;Não - <60 dias
L36X;D12;426034;182302;01/04/2024;Não - <60 dias
L36X;D14;358864;172731;01/04/2024;Não - <60 dias
L36X;F16;206752;55762;01/04/2024;Não - >5Anos
L36X;G02;426020;182264;01/04/2024;Não - <60 dias
L36X;H07;206752;55319;01/04/2024;Não - >5Anos
L36X;H08;206752;55322;01/04/2024;Não - >5Anos
L36X;H11;346289;164503;01/04/2024;Não - Bloq. Temporário de Cobr.
L36X;I06;426019;182623;01/04/2024;Não - <60 dias
L36X;J16;387459;176214;01/04/2024;Não - <60 dias
L36X;M02;426020;182296;01/04/2024;Não - <60 dias
L36X;M10;206752;57818;01/04/2024;Não - >5Anos
L36X;M16;360809;174688;01/04/2024;Não - <60 dias
L36X;M24;357090;171275;01/04/2024;Não - Bloq. Temporário de Cobr.
L36X;P21;346334;164524;01/04/2024;Sim
L36X;P22;426053;182291;01/04/2024;Não - <60 dias
L36X;Q05;389080;177414;01/04/2024;Não - Bloq. Temporário de Cobr.
L36X;Q18;429639;183910;01/04/2024;Não - <60 dias
L36X;Q20;218794;64189;01/04/2024;Não - Bloq. Temporário de Cobr.
L36X;S02;426019;182259;01/04/2024;Não - <60 dias
L36X;S03;359067;172673;01/04/2024;Não - <60 dias
L36X;S05;389053;176888;01/04/2024;Não - <60 dias
L36X;S09;389079;177201;01/04/2024;Não - <60 dias
L36X;T06;387535;176213;01/04/2024;Não - <60 dias
L36X;U06;426134;182405;01/04/2024;Não - <60 dias
L36X;V06;426208;182341;01/04/2024;Não - <60 dias
L36X;X03;311321;135601;01/04/2024;Não - <60 dias
L36X;X12;357267;171509;01/04/2024;Sim
L36X;Y01;280155;81685;01/04/2024;Sim
L36X;Y08;221344;66057;01/04/2024;Não - Bloq. Temporário de Cobr.
L36X;Y11;353823;170214;01/04/2024;Não - Bloq. Temporário de Cobr.
L36X;Y13;357871;172214;01/04/2024;Não - <60 dias
L36X;Z17;242511;81622;01/04/2024;Não - >5Anos
L36X;Z19;426019;182221;01/04/2024;Não - Bloq. Temporário de Cobr.
L412;A07;279908;110882;01/04/2024;Não - <60 dias
L412;B01;423601;181395;01/04/2024;Não - <60 dias
L412;C0506;362093;181660;01/04/2024;Não - <60 dias
L42X;160271;347839;165727;01/04/2024;Não - <60 dias
L42X;160292;62990;165852;01/04/2024;Não - <60 dias
L42X;160312;62610;165869;01/04/2024;Não - <60 dias
L42X;160436;347600;167476;01/04/2024;Não - <60 dias
L42X;220020;188491;169957;01/04/2024;Não - <60 dias
L42X;220041;62783;170081;01/04/2024;Não - <60 dias
L42X;220127;354073;169813;01/04/2024;Não - <60 dias
L42X;220968;315127;138852;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;220983;356640;170994;01/04/2024;Não - <60 dias
L42X;250091;391191;178693;01/04/2024;Não - <60 dias
L42X;250169;390076;163182;01/04/2024;Não - <60 dias
L42X;250320;349293;166747;01/04/2024;Não - <60 dias
L42X;250483;337758;157579;01/04/2024;Não - <60 dias
L42X;260013;356646;170980;01/04/2024;Não - <60 dias
L42X;260027;356375;170940;01/04/2024;Não - <60 dias
L42X;260182;408430;183930;01/04/2024;Não - <60 dias
L42X;270013;391880;177192;01/04/2024;Não - <60 dias
L42X;270028;391881;177164;01/04/2024;Não - <60 dias
L42X;270103;355013;175369;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;300113;344892;131070;01/04/2024;Não - >5Anos
L42X;300215;311201;135509;01/04/2024;Não - <60 dias
L42X;320010;362484;175309;01/04/2024;Não - <60 dias
L42X;320079;345102;163596;01/04/2024;Não - <60 dias
L42X;330112;346678;165011;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;330140;317184;140563;01/04/2024;Não - >5Anos
L42X;330217;406519;164350;01/04/2024;Não - <60 dias
L42X;330289;354389;169964;01/04/2024;Sim
L42X;330343;347875;179907;01/04/2024;Não - <60 dias
L42X;330356;408430;180225;01/04/2024;Não - <60 dias
L42X;330409;305561;130861;01/04/2024;Não - <60 dias
L42X;340102;319702;142632;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;340264;324479;146602;01/04/2024;Não - <60 dias
L42X;350102;186189;139064;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;350147;345364;163804;01/04/2024;Não - <60 dias
L42X;350292;356228;170819;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;350307;186216;40327;01/04/2024;Não - >5Anos
L42X;360012;333953;154470;01/04/2024;Não - <60 dias
L42X;360289;346240;164701;01/04/2024;Não - <60 dias
L42X;370012;424262;172124;01/04/2024;Não - <60 dias
L42X;370039;312520;136611;01/04/2024;Não - >5Anos
L42X;370094;305658;130942;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;370135;347875;179859;01/04/2024;Não - <60 dias
L42X;370300;355181;163598;01/04/2024;Não - <60 dias
L42X;370313;322353;144829;01/04/2024;Sim
L42X;370394;317210;140581;01/04/2024;Não - >5Anos
L42X;390054;316974;140401;01/04/2024;Sim
L42X;390095;321805;144373;01/04/2024;Não - <60 dias
L42X;390151;345364;163968;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;390279;346227;164458;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;410069;406377;166473;01/04/2024;Não - <60 dias
L42X;410456;186232;40338;01/04/2024;Não - <60 dias
L42X;420421;346073;164327;01/04/2024;Não - <60 dias
L42X;420462;356411;170900;01/04/2024;Não - <60 dias
L42X;420476;346388;164557;01/04/2024;Não - <60 dias
L42X;420522;326998;148600;01/04/2024;Não - <60 dias
L42X;440274;352866;169036;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;440300;355560;170569;01/04/2024;Não - <60 dias
L42X;440327;345102;163688;01/04/2024;Não - <60 dias
L42X;440340;345115;163615;01/04/2024;Não - <60 dias
L42X;450073;345109;163611;01/04/2024;Não - <60 dias
L42X;450330;359007;172736;01/04/2024;Não - <60 dias
L42X;450358;357223;171431;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;460012;424262;174191;01/04/2024;Não - <60 dias
L42X;460040;358683;172559;01/04/2024;Não - <60 dias
L42X;460235;188493;41840;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;460475;354392;169946;01/04/2024;Não - <60 dias
L42X;470014;307785;132691;01/04/2024;Não - >5Anos
L42X;470029;307785;132692;01/04/2024;Não - >5Anos
L42X;470058;272480;163604;01/04/2024;Não - <60 dias
L42X;470073;272480;163603;01/04/2024;Não - <60 dias
L42X;470087;346126;164364;01/04/2024;Não - <60 dias
L42X;480271;346679;164781;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;480312;346177;164402;01/04/2024;Sim
L42X;480366;346480;164617;01/04/2024;Não - <60 dias
L42X;480380;405917;164588;01/04/2024;Não - <60 dias
L42X;480394;346224;164453;01/04/2024;Não - <60 dias
L42X;480422;390657;179584;01/04/2024;Não - <60 dias
L42X;490216;357245;171432;01/04/2024;Não - <60 dias
L42X;490299;355181;164638;01/04/2024;Não - <60 dias
L42X;500309;346758;164954;01/04/2024;Não - <60 dias
L42X;510287;346525;164660;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;520045;356459;170899;01/04/2024;Não - <60 dias
L42X;520103;346661;164957;01/04/2024;Não - <60 dias
L42X;520179;389969;176862;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;520309;345107;163606;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;520405;390013;176876;01/04/2024;Não - <60 dias
L42X;530027;347231;165277;01/04/2024;Não - <60 dias
L42X;530202;272480;163600;01/04/2024;Não - <60 dias
L42X;530244;346638;164977;01/04/2024;Não - <60 dias
L42X;530299;346804;164982;01/04/2024;Não - <60 dias
L42X;530393;355012;170379;01/04/2024;Não - <60 dias
L42X;540047;406883;164908;01/04/2024;Não - <60 dias
L42X;540116;347597;165545;01/04/2024;Não - <60 dias
L42X;540299;346823;164998;01/04/2024;Não - <60 dias
L42X;540326;346690;164964;01/04/2024;Não - <60 dias
L42X;540406;272480;163605;01/04/2024;Não - <60 dias
L42X;550032;346524;164655;01/04/2024;Não - <60 dias
L42X;550111;345036;163544;01/04/2024;Não - <60 dias
L42X;550128;345036;163545;01/04/2024;Não - <60 dias
L42X;550201;345036;164214;01/04/2024;Não - <60 dias
L42X;550260;403635;165247;01/04/2024;Não - <60 dias
L42X;550290;346766;164936;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;560062;391061;165000;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;560226;356639;165032;01/04/2024;Não - <60 dias
L42X;570058;390014;176848;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;570106;390105;176911;01/04/2024;Não - <60 dias
L42X;570312;390039;176814;01/04/2024;Não - <60 dias
L42X;570326;390011;176794;01/04/2024;Não - <60 dias
L42X;570339;390011;176890;01/04/2024;Não - <60 dias
L42X;570353;390011;176889;01/04/2024;Não - <60 dias
L42X;570366;390011;176795;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;580034;346792;164974;01/04/2024;Não - <60 dias
L42X;580079;359171;164966;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;590251;361893;174312;01/04/2024;Não - <60 dias
L42X;600046;346800;164979;01/04/2024;Não - <60 dias
L42X;600152;354223;169910;01/04/2024;Não - <60 dias
L42X;610070;346364;164542;01/04/2024;Não - <60 dias
L42X;610358;347710;165639;01/04/2024;Não - <60 dias
L42X;630026;346880;165036;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;630070;346932;165071;01/04/2024;Não - <60 dias
L42X;630085;413887;169950;01/04/2024;Não - <60 dias
L42X;630189;346855;165020;01/04/2024;Não - <60 dias
L42X;630254;344892;165019;01/04/2024;Não - >5Anos
L42X;640045;346853;165017;01/04/2024;Não - <60 dias
L42X;640059;346946;165080;01/04/2024;Não - <60 dias
L42X;640211;346502;164634;01/04/2024;Não - Bloq. Temporário de Cobr.
L42X;640349;186467;165547;01/04/2024;Não - <60 dias
L58X;C0306;275858;89870;01/04/2024;Não - <60 dias
L58X;C0307;275858;88321;01/04/2024;Não - <60 dias
L58X;J17;423860;181419;01/04/2024;Não - <60 dias
L58X;R03;206433;55082;01/04/2024;Não - >5Anos
L592;BB14;347466;165465;01/04/2024;Sim
L592;IB24;336272;89853;01/04/2024;Não - Bloq. Temporário de Cobr.
L592;LB10;250665;88079;01/04/2024;Não - >5Anos
L592;MB01;320378;87517;01/04/2024;Não - <60 dias
L592;OB03;250585;87967;01/04/2024;Não - Bloq. Temporário de Cobr.
L592;OB06;344942;163480;01/04/2024;Não - <60 dias
L592;RB09;407925;179736;01/04/2024;Não - <60 dias
L592;UB10;328862;150147;01/04/2024;Não - <60 dias
L72L;12;349819;167063;01/04/2024;Não - <60 dias
L72L;15;346725;164913;01/04/2024;Não - Bloq. Temporário de Cobr.
L72L;18;80425;163761;01/04/2024;Não - <60 dias
L72L;19;324181;146365;01/04/2024;Não - Bloq. Temporário de Cobr.
L72L;20;344681;163302;01/04/2024;Não - <60 dias
L72L;3;325777;147614;01/04/2024;Não - <60 dias
L72L;4;325777;157606;01/04/2024;Não - <60 dias
L74X;O01;431708;56517;01/04/2024;Não - <60 dias
L74X;Q20;430602;183912;01/04/2024;Não - <60 dias
L74X;T08;278447;109718;01/04/2024;Não - <60 dias
L74X;X35;403249;181525;01/04/2024;Não - <60 dias
L74X;Z02;343369;163346;01/04/2024;Não - Bloq. Temporário de Cobr.
L74X;Z50;403462;181520;01/04/2024;Não - Bloq. Temporário de Cobr.
L84X;A1006;190441;127635;01/04/2024;Não - >5Anos
L84X;A1012;274978;127766;01/04/2024;Não - >5Anos
L84X;A1014;351592;171067;01/04/2024;Não - Bloq. Temporário de Cobr.
L84X;A1023;423667;181349;01/04/2024;Não - Bloq. Temporário de Cobr.
L84X;A1029;355254;176714;01/04/2024;Não - Bloq. Temporário de Cobr.
L84X;A109;407509;179530;01/04/2024;Não - Bloq. Temporário de Cobr.
L84X;A1104;387672;176308;01/04/2024;Não - <60 dias
L84X;A1109;389978;176800;01/04/2024;Não - Bloq. Temporário de Cobr.
L84X;A1112;348167;127620;01/04/2024;Não - <60 dias
L84X;A1113;348170;127619;01/04/2024;Sim
L84X;A1116;282009;129325;01/04/2024;Não - Bloq. Temporário de Cobr.
L84X;A1125;423796;181404;01/04/2024;Não - <60 dias
L84X;A116;358926;172651;01/04/2024;Sim
L84X;A1207;273928;127622;01/04/2024;Não - Bloq. Temporário de Cobr.
L84X;A121;357008;182052;01/04/2024;Não - <60 dias
L84X;A1213;349788;180066;01/04/2024;Não - <60 dias
L84X;A1215;205002;53838;01/04/2024;Sim
L84X;A1218;327536;180187;01/04/2024;Não - <60 dias
L84X;A1219;362911;174701;01/04/2024;Não - <60 dias
L84X;A1307;360957;177471;01/04/2024;Não - <60 dias
L84X;A1308;403155;177550;01/04/2024;Não - <60 dias
L84X;A1311;276451;127631;01/04/2024;Não - Bloq. Temporário de Cobr.
L84X;A1326;349885;167100;01/04/2024;Não - <60 dias
L84X;A1402;348928;166465;01/04/2024;Sim
L84X;A1404;282645;128914;01/04/2024;Não - >5Anos
L84X;A1408;289019;127630;01/04/2024;Não - <60 dias
L84X;A201;357139;171254;01/04/2024;Não - Bloq. Temporário de Cobr.
L84X;A202;424277;181693;01/04/2024;Não - <60 dias
L84X;A203;359141;172766;01/04/2024;Sim
L84X;A207;363673;179871;01/04/2024;Sim
L84X;A209;429418;183420;01/04/2024;Não - <60 dias
L84X;A210;359057;172730;01/04/2024;Não - <60 dias
L84X;A216;354248;169877;01/04/2024;Não - Bloq. Temporário de Cobr.
L84X;A308;412040;180629;01/04/2024;Não - <60 dias
L84X;A317;348177;127617;01/04/2024;Não - <60 dias
L84X;A324;423687;181408;01/04/2024;Não - <60 dias
L84X;A405;360142;173251;01/04/2024;Sim
L84X;A410;350328;167260;01/04/2024;Sim
L84X;A411;424123;181659;01/04/2024;Não - <60 dias
L84X;A424;404328;178176;01/04/2024;Não - <60 dias
L84X;A522;408421;179926;01/04/2024;Não - <60 dias
L84X;A601;351512;168100;01/04/2024;Sim
L84X;A602;351512;168099;01/04/2024;Sim
L84X;A606;355254;178883;01/04/2024;Não - Bloq. Temporário de Cobr.
L84X;A615;355254;179817;01/04/2024;Não - Bloq. Temporário de Cobr.
L84X;A617;424338;181739;01/04/2024;Não - <60 dias
L84X;A619;355476;170663;01/04/2024;Sim
L84X;A705;355164;170448;01/04/2024;Sim
L84X;A712;406280;178852;01/04/2024;Não - <60 dias
L84X;A716;431713;184243;01/04/2024;Não - <60 dias
L84X;A722;423686;181409;01/04/2024;Não - <60 dias
L84X;A811;275980;131235;01/04/2024;Não - Bloq. Temporário de Cobr.
L84X;A832;354821;170271;01/04/2024;Sim
L84X;A911;291089;128902;01/04/2024;Não - <60 dias
L84X;A928;274503;128908;01/04/2024;Não - >5Anos
L902;A03;337833;157630;01/04/2024;Não - >5Anos
L902;A14;359516;173146;01/04/2024;Não - <60 dias
L902;A17;256424;92689;01/04/2024;Não - <60 dias
L902;B06;342764;161655;01/04/2024;Não - <60 dias
L902;B07;342764;161651;01/04/2024;Não - <60 dias
L902;C0101;335499;182478;01/04/2024;Não - Bloq. Temporário de Cobr.
L902;C0102;335499;182477;01/04/2024;Não - Bloq. Temporário de Cobr.
L902;C0103;335499;182476;01/04/2024;Não - Bloq. Temporário de Cobr.
L902;C0104;335499;182480;01/04/2024;Não - Bloq. Temporário de Cobr.
L902;C0105;335499;182479;01/04/2024;Não - Bloq. Temporário de Cobr.
L902;C0106;427662;183301;01/04/2024;Não - <60 dias
L902;C0107;268439;182244;01/04/2024;Não - <60 dias
L902;C0108;268439;182243;01/04/2024;Não - <60 dias
L902;C0109;248648;182311;01/04/2024;Não - <60 dias
L902;C0110;425996;182240;01/04/2024;Não - <60 dias
L902;C0111;248648;182293;01/04/2024;Não - <60 dias
L902;C0112;425996;182241;01/04/2024;Não - <60 dias
L902;C0113;268439;181975;01/04/2024;Não - <60 dias
L902;C0115;220884;181971;01/04/2024;Não - <60 dias
L902;C0116;220884;182443;01/04/2024;Não - <60 dias
L902;C0119;354888;181554;01/04/2024;Não - <60 dias
L902;C0201;431664;184209;01/04/2024;Não - <60 dias
L902;D11;358248;172329;01/04/2024;Não - Bloq. Temporário de Cobr.
L902;D16;407560;179501;01/04/2024;Não - <60 dias
L902;D32;347899;165769;01/04/2024;Não - >5Anos
L902;E11;403418;177684;01/04/2024;Não - <60 dias
L902;E32;403417;177622;01/04/2024;Não - Bloq. Temporário de Cobr.
L902;F20;391248;177037;01/04/2024;Não - <60 dias
L902;F22;425975;182285;01/04/2024;Não - <60 dias
L902;G15;220965;65660;01/04/2024;Não - >5Anos
L902;G17;220965;65661;01/04/2024;Não - Bloq. Temporário de Cobr.
L902;G18;220965;65662;01/04/2024;Não - Bloq. Temporário de Cobr.
L902;G24;335499;155722;01/04/2024;Não - <60 dias
L902;G28;408065;181982;01/04/2024;Não - <60 dias
L902;G29;406629;178960;01/04/2024;Não - <60 dias
L902;H12;406702;179069;01/04/2024;Não - <60 dias
L902;H20;268431;148609;01/04/2024;Não - >5Anos
L902;I02;359207;172822;01/04/2024;Não - <60 dias
L902;J08;424185;181972;01/04/2024;Não - <60 dias
L902;J12;424081;181623;01/04/2024;Não - <60 dias
L902;J13;424087;181597;01/04/2024;Não - <60 dias
L902;J23;424194;181658;01/04/2024;Não - <60 dias
L902;J25;406824;179095;01/04/2024;Não - <60 dias
L902;J38;358078;172161;01/04/2024;Não - <60 dias
L902;K02;424016;181548;01/04/2024;Não - <60 dias
L902;K03;403181;177520;01/04/2024;Não - <60 dias
L902;K05;424009;181601;01/04/2024;Não - <60 dias
L902;K08;424162;181626;01/04/2024;Não - <60 dias
L902;K09;407801;179898;01/04/2024;Não - Bloq. Temporário de Cobr.
L902;L06;424053;181600;01/04/2024;Não - <60 dias
L902;L16;406493;178875;01/04/2024;Não - <60 dias
L902;M14;430747;184052;01/04/2024;Não - <60 dias
L902;M15;426837;182762;01/04/2024;Não - <60 dias
L902;N01;406842;183919;01/04/2024;Não - <60 dias
L902;N02;406842;183918;01/04/2024;Não - <60 dias
L902;N03;406702;179068;01/04/2024;Não - <60 dias
L902;N12;406842;179086;01/04/2024;Não - <60 dias
L902;N13;406842;179087;01/04/2024;Não - <60 dias
L902;N21;358886;181545;01/04/2024;Não - <60 dias
L902;N24;408340;179905;01/04/2024;Não - <60 dias
L902;N25;423926;181535;01/04/2024;Não - <60 dias
L902;O01;430512;183917;01/04/2024;Não - <60 dias
L902;O21;360129;173336;01/04/2024;Não - <60 dias
L902;O25;423784;181351;01/04/2024;Não - <60 dias
L902;P01;332380;153141;01/04/2024;Não - >5Anos
L902;P12;426060;182242;01/04/2024;Não - <60 dias
L902;P13;61954;182415;01/04/2024;Não - Bloq. Temporário de Cobr.
L902;P14;426152;182303;01/04/2024;Não - Bloq. Temporário de Cobr.
L91X;A105;429552;117719;01/04/2024;Não - <60 dias
