Considerar?;Cód. Cliente;Tipo da Ação;Data Citação;Status da Ação;Tipo da Ação;Data do Encerramento;Data encerramento maior que citação;Localizado;Qtde. de Ações por Cliente;Ordem de Priorização
1;318745;RESCISÃO - DISTRATO UNILATERAL;30/11/2021;ATIVO;CÍVEL;;0;1;2;15
1;318745;RESCISÃO - DISTRATO UNILATERAL;31/05/2022;ATIVO;CÍVEL;;0;1;2;15
1;318757;RESCISÃO CONTRATUAL SEM ATRASO;30/11/2021;ATIVO;CÍVEL;;0;1;1;15
1;318786;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2019;ATIVO;CÍVEL;;0;1;1;15
1;318798;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2016;ATIVO;CÍVEL;;0;1;1;15
1;318801;NEGATIVAÇÃO INDEVIDA;31/05/2020;ATIVO;CÍVEL;;0;1;1;5
1;318816;RESCISÃO CONTRATUAL SEM ATRASO;30/09/2019;ATIVO;CÍVEL;;0;1;1;15
1;318821;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2019;ATIVO;CÍVEL;;0;1;2;15
1;318821;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2019;ATIVO;CÍVEL;;0;1;2;15
1;318844;RESCISÃO CONTRATUAL SEM ATRASO;30/11/2018;ATIVO;CÍVEL;;0;1;1;15
1;319035;MULTA CONTRATUAL;30/04/2021;ATIVO;CÍVEL;;0;1;1;15
1;319160;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2017;ATIVO;CÍVEL;;0;1;1;15
1;319202;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2019;ATIVO;CÍVEL;;0;1;1;15
1;319435;RESCISÃO CONTRATUAL COM ATRASO;31/03/2019;ATIVO;CÍVEL;;0;1;1;15
1;319722;RESCISÃO CONTRATUAL SEM ATRASO;31/12/2017;ATIVO;CÍVEL;;0;1;1;15
1;319763;RESCISÃO CONTRATUAL COM ATRASO;30/09/2020;ATIVO;CÍVEL;;0;1;1;15
1;320121;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2021;ATIVO;CÍVEL;;0;1;1;15
1;320330;RESCISÃO CONTRATUAL SEM ATRASO;31/03/2020;ATIVO;CÍVEL;;0;1;1;15
1;320337;INADIMPLÊNCIA DO CLIENTE;31/07/2019;ATIVO;CÍVEL;;0;1;1;8
1;320510;REVISÃO CONTRATUAL;28/02/2022;ATIVO;CÍVEL;;0;1;1;6
1;320617;RESCISÃO CONTRATUAL;31/03/2021;ATIVO;CÍVEL;;0;1;1;1
1;321131;RESCISÃO CONTRATUAL SEM ATRASO;31/05/2018;ATIVO;CÍVEL;;0;1;1;15
1;321134;NEGATIVAÇÃO INDEVIDA;30/06/2022;ATIVO;CÍVEL;;0;1;2;5
1;321134;COBRANÇA INDEVIDA;30/09/2022;ATIVO;CÍVEL;;0;1;2;3
1;321167;RESCISÃO CONTRATUAL COM ATRASO;30/06/2021;ATIVO;CÍVEL;;0;1;1;15
1;321219;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2020;ATIVO;CÍVEL;;0;1;1;15
1;321222;RESCISÃO CONTRATUAL SEM ATRASO;30/11/2020;ATIVO;CÍVEL;;0;1;1;15
1;321347;RESTITUIÇÃO DE CLÁUSULA DE RETENÇÃO;30/04/2022;ATIVO;CÍVEL;;0;1;1;12
1;321505;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2020;ATIVO;CÍVEL;;0;1;1;15
1;321510;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2019;ATIVO;CÍVEL;;0;1;1;15
1;321626;RESCISÃO CONTRATUAL;30/09/2021;ATIVO;CÍVEL;;0;1;1;1
1;321706;MULTA CONTRATUAL;31/03/2021;ATIVO;CÍVEL;;0;1;1;15
1;321768;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2020;ATIVO;CÍVEL;;0;1;1;15
1;321775;RESCISÃO CONTRATUAL;28/02/2021;ATIVO;CÍVEL;;0;1;1;1
1;322033;NEGATIVAÇÃO INDEVIDA;31/01/2021;ATIVO;CÍVEL;;0;1;2;5
1;322033;NEGATIVAÇÃO INDEVIDA;31/01/2022;ATIVO;CÍVEL;;0;1;2;5
1;322099;RESCISÃO CONTRATUAL;31/10/2018;ATIVO;CÍVEL;;0;1;1;1
1;322137;RESCISÃO CONTRATUAL COM ATRASO;31/08/2020;ATIVO;CÍVEL;;0;1;1;15
1;322176;RESCISÃO - DISTRATO UNILATERAL;31/12/2019;ATIVO;CÍVEL;;0;1;1;15
1;322223;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2019;ATIVO;CÍVEL;;0;1;1;15
1;322288;RESCISÃO CONTRATUAL SEM ATRASO;29/02/2020;ATIVO;CÍVEL;;0;1;1;15
1;322332;VÍCIOS CONSTRUTIVOS;31/03/2018;ATIVO;CÍVEL;;0;1;1;9
1;322566;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2019;ATIVO;CÍVEL;;0;1;1;15
1;322612;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2019;ATIVO;CÍVEL;;0;1;1;15
1;322715;RESCISÃO CONTRATUAL SEM ATRASO;31/03/2022;ATIVO;CÍVEL;;0;1;1;15
1;322979;RESCISÃO CONTRATUAL;31/01/2022;ATIVO;CÍVEL;;0;1;1;1
1;323246;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2017;ATIVO;CÍVEL;;0;1;1;15
1;323322;RESTITUIÇÃO DA TAXA ASSOCIATIVA;31/10/2021;ATIVO;CÍVEL;;0;1;1;12
1;323386;RESTITUIÇÃO DA TAXA ASSOCIATIVA E IPTU;30/11/2020;ATIVO;CÍVEL;;0;1;1;10
1;323428;COBRANÇA INDEVIDA;28/02/2022;ATIVO;CÍVEL;;0;1;1;3
1;323434;RESCISÃO CONTRATUAL COM ATRASO;30/11/2019;ATIVO;CÍVEL;;0;1;1;15
1;323550;RESTITUIÇÃO DE COMISSÃO DE CORRETAGEM;28/02/2015;ATIVO;CÍVEL;;0;1;1;12
1;323566;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2020;ATIVO;CÍVEL;;0;1;1;15
1;323584;RESCISÃO CONTRATUAL;30/09/2020;ATIVO;CÍVEL;;0;1;1;1
1;323591;COBRANÇA INDEVIDA;28/02/2021;ATIVO;CÍVEL;;0;1;1;3
1;323620;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2019;ATIVO;CÍVEL;;0;1;1;15
1;323641;RESCISÃO CONTRATUAL COM ATRASO;30/11/2019;ATIVO;CÍVEL;;0;1;1;15
1;323968;RESCISÃO CONTRATUAL COM ATRASO;31/07/2017;ATIVO;CÍVEL;;0;1;1;15
1;324041;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2018;ATIVO;CÍVEL;;0;1;1;15
1;324134;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2020;ATIVO;CÍVEL;;0;1;1;15
1;324160;MULTA CONTRATUAL;31/07/2021;ATIVO;CÍVEL;;0;1;1;15
1;324169;RESCISÃO CONTRATUAL COM ATRASO;31/03/2021;ATIVO;CÍVEL;;0;1;1;15
1;324286;RESCISÃO CONTRATUAL COM ATRASO;31/05/2021;ATIVO;CÍVEL;;0;1;1;15
1;324288;RESCISÃO CONTRATUAL SEM ATRASO;31/05/2019;ATIVO;CÍVEL;;0;1;1;15
1;324391;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2019;ATIVO;CÍVEL;;0;1;1;15
1;324492;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2018;ATIVO;CÍVEL;;0;1;1;15
1;324545;RESCISÃO CONTRATUAL COM ATRASO;31/01/2018;ATIVO;CÍVEL;;0;1;1;15
1;324556;RESCISÃO CONTRATUAL COM ATRASO;30/06/2020;ATIVO;CÍVEL;;0;1;1;15
1;324643;RESCISÃO CONTRATUAL COM ATRASO;31/01/2019;ATIVO;CÍVEL;;0;1;1;15
1;324646;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2021;ATIVO;CÍVEL;;0;1;1;15
1;324793;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2020;ATIVO;CÍVEL;;0;1;1;15
1;324802;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2019;ATIVO;CÍVEL;;0;1;1;15
1;324819;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2018;ATIVO;CÍVEL;;0;1;1;15
1;324859;COBRANÇA INDEVIDA;31/05/2022;ATIVO;CÍVEL;;0;1;1;3
1;324890;RESCISÃO CONTRATUAL SEM ATRASO;30/09/2019;ATIVO;CÍVEL;;0;1;1;15
1;325146;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2019;ATIVO;CÍVEL;;0;1;1;15
1;325245;RESCISÃO CONTRATUAL COM ATRASO;31/07/2020;ATIVO;CÍVEL;;0;1;1;15
1;325350;RESCISÃO CONTRATUAL COM ATRASO;30/09/2017;ATIVO;CÍVEL;;0;1;1;15
1;325803;RESCISÃO CONTRATUAL COM ATRASO;30/06/2017;ATIVO;CÍVEL;;0;1;1;15
1;325830;DANOS MATERIAIS;31/07/2022;ATIVO;CÍVEL;;0;1;1;15
1;325992;RESCISÃO CONTRATUAL COM ATRASO;30/11/2018;ATIVO;CÍVEL;;0;1;1;15
1;325994;MULTA CONTRATUAL;30/11/2021;ATIVO;CÍVEL;;0;1;1;15
1;325996;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2019;ATIVO;CÍVEL;;0;1;1;15
1;326180;RESCISÃO CONTRATUAL COM ATRASO;31/10/2019;ATIVO;CÍVEL;;0;1;1;15
1;326232;RESCISÃO CONTRATUAL COM ATRASO;31/05/2019;ATIVO;CÍVEL;;0;1;1;15
1;326253;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2017;ATIVO;CÍVEL;;0;1;1;15
1;326482;RESCISÃO CONTRATUAL COM ATRASO;31/10/2018;ATIVO;CÍVEL;;0;1;1;15
1;326494;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2019;ATIVO;CÍVEL;;0;1;1;15
1;326526;INDENIZAÇÃO;30/06/2022;ATIVO;CÍVEL;;0;1;1;15
1;326568;RESCISÃO CONTRATUAL SEM ATRASO;31/03/2021;ATIVO;CÍVEL;;0;1;1;15
1;326669;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2021;ATIVO;CÍVEL;;0;1;1;15
1;326734;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2018;ATIVO;CÍVEL;;0;1;1;15
1;327015;RESCISÃO CONTRATUAL COM ATRASO;31/12/2019;ATIVO;CÍVEL;;0;1;1;15
1;327043;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2019;ATIVO;CÍVEL;;0;1;1;15
1;327094;RESCISÃO CONTRATUAL SEM ATRASO;31/03/2021;ATIVO;CÍVEL;;0;1;1;15
1;327134;MULTA CONTRATUAL POR ATRASO;30/11/2017;ATIVO;CÍVEL;;0;1;2;15
1;327134;RESCISÃO CONTRATUAL COM ATRASO;31/01/2019;ATIVO;CÍVEL;;0;1;2;15
1;327446;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2021;ATIVO;CÍVEL;;0;1;1;15
1;327566;RESCISÃO CONTRATUAL SEM ATRASO;31/12/2018;ATIVO;CÍVEL;;0;1;1;15
1;327708;MULTA CONTRATUAL;31/10/2019;ATIVO;CÍVEL;;0;1;1;15
1;327712;RESCISÃO CONTRATUAL;31/07/2022;ATIVO;CÍVEL;;0;1;1;1
1;327785;RESCISÃO CONTRATUAL COM ATRASO;29/02/2020;ATIVO;CÍVEL;;0;1;1;15
1;327835;RESCISÃO CONTRATUAL COM ATRASO;28/02/2018;ATIVO;CÍVEL;;0;1;1;15
1;328041;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2017;ATIVO;CÍVEL;;0;1;1;15
1;328055;RESCISÃO CONTRATUAL SEM ATRASO;30/09/2017;ATIVO;CÍVEL;;0;1;1;15
1;328079;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2018;ATIVO;CÍVEL;;0;1;1;15
1;328104;RESCISÃO CONTRATUAL SEM ATRASO;29/02/2020;ATIVO;CÍVEL;;0;1;1;15
1;328256;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2020;ATIVO;CÍVEL;;0;1;1;15
1;328492;NEGATIVAÇÃO INDEVIDA;31/10/2020;ATIVO;CÍVEL;;0;1;1;5
1;328655;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2019;ATIVO;CÍVEL;;0;1;1;15
1;328698;MULTA CONTRATUAL;31/07/2021;ATIVO;CÍVEL;;0;1;1;15
1;328790;REVISÃO CONTRATUAL;31/03/2022;ATIVO;CÍVEL;;0;1;1;6
1;328820;MULTA CONTRATUAL POR ATRASO;31/12/2019;ATIVO;CÍVEL;;0;1;1;15
1;328942;RESCISÃO CONTRATUAL COM ATRASO;30/11/2017;ATIVO;CÍVEL;;0;1;1;15
1;328964;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2020;ATIVO;CÍVEL;;0;1;1;15
1;329127;RESCISÃO CONTRATUAL COM ATRASO;28/02/2019;ATIVO;CÍVEL;;0;1;1;15
1;329136;NEGATIVAÇÃO INDEVIDA;31/03/2021;ATIVO;CÍVEL;;0;1;1;5
1;329157;RESCISÃO CONTRATUAL COM ATRASO;31/05/2018;ATIVO;CÍVEL;;0;1;1;15
1;329252;NEGATIVAÇÃO INDEVIDA;30/09/2018;ATIVO;CÍVEL;;0;1;1;5
1;329281;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2017;ATIVO;CÍVEL;;0;1;1;15
1;329711;RESCISÃO CONTRATUAL SEM ATRASO;30/11/2019;ATIVO;CÍVEL;;0;1;1;15
1;329911;RESCISÃO CONTRATUAL SEM ATRASO;31/12/2020;ATIVO;CÍVEL;;0;1;1;15
1;330305;RESCISÃO CONTRATUAL COM ATRASO;29/02/2020;ATIVO;CÍVEL;;0;1;1;15
1;330393;RESCISÃO CONTRATUAL SEM ATRASO;31/12/2017;ATIVO;CÍVEL;;0;1;1;15
1;330411;RESCISÃO - DISTRATO UNILATERAL;30/06/2022;ATIVO;CÍVEL;;0;1;1;15
1;330754;REVISÃO CONTRATUAL;30/11/2021;ATIVO;CÍVEL;;0;1;1;6
1;330805;RESCISÃO CONTRATUAL SEM ATRASO;31/12/2021;ATIVO;CÍVEL;;0;1;1;15
1;330915;RESCISÃO CONTRATUAL SEM ATRASO;31/05/2021;ATIVO;CÍVEL;;0;1;1;15
1;331087;RESCISÃO CONTRATUAL COM ATRASO;31/12/2018;ATIVO;CÍVEL;;0;1;1;15
1;331093;MULTA CONTRATUAL;31/08/2022;ATIVO;CÍVEL;;0;1;1;15
1;331185;RESCISÃO CONTRATUAL COM ATRASO;30/04/2019;ATIVO;CÍVEL;;0;1;1;15
1;331284;RESCISÃO CONTRATUAL SEM ATRASO;31/03/2022;ATIVO;CÍVEL;;0;1;1;15
1;331911;RESCISÃO CONTRATUAL;31/01/2022;ATIVO;CÍVEL;;0;1;1;1
1;331922;RESCISÃO CONTRATUAL COM ATRASO;31/12/2019;ATIVO;CÍVEL;;0;1;1;15
1;332030;MULTA CONTRATUAL;31/05/2020;ATIVO;CÍVEL;;0;1;1;15
1;332032;MULTA CONTRATUAL POR ATRASO;30/06/2020;ATIVO;CÍVEL;;0;1;1;15
1;332034;MULTA CONTRATUAL POR ATRASO;31/07/2020;ATIVO;CÍVEL;;0;1;1;15
1;332107;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2019;ATIVO;CÍVEL;;0;1;1;15
1;332153;REVISÃO CONTRATUAL;30/09/2020;ATIVO;CÍVEL;;0;1;1;6
1;332211;RESCISÃO CONTRATUAL SEM ATRASO;31/03/2020;ATIVO;CÍVEL;;0;1;1;15
1;332380;RESCISÃO CONTRATUAL;31/05/2021;ATIVO;CÍVEL;;0;1;1;1
1;332435;RESCISÃO CONTRATUAL SEM ATRASO;31/12/2019;ATIVO;CÍVEL;;0;1;1;15
1;332447;RESCISÃO CONTRATUAL COM ATRASO;31/05/2018;ATIVO;CÍVEL;;0;1;1;15
1;332837;DANOS MATERIAIS;30/09/2022;ATIVO;CÍVEL;;0;1;1;15
1;332868;MULTA CONTRATUAL POR ATRASO;31/07/2017;ATIVO;CÍVEL;;0;1;1;15
1;332876;MULTA CONTRATUAL POR ATRASO;31/03/2020;ATIVO;CÍVEL;;0;1;3;15
1;332876;RESCISÃO CONTRATUAL COM ATRASO;30/11/2019;ATIVO;CÍVEL;;0;1;3;15
1;332876;RESCISÃO CONTRATUAL COM ATRASO;30/11/2019;ATIVO;CÍVEL;;0;1;3;15
1;333234;COBRANÇA INDEVIDA;30/06/2019;ATIVO;CÍVEL;;0;1;1;3
1;333278;RESCISÃO CONTRATUAL;30/09/2020;ATIVO;CÍVEL;;0;1;1;1
1;333421;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2019;ATIVO;CÍVEL;;0;1;1;15
1;333431;RESCISÃO CONTRATUAL;31/12/2020;ATIVO;CÍVEL;;0;1;1;1
1;333829;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2017;ATIVO;CÍVEL;;0;1;1;15
1;333836;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2017;ATIVO;CÍVEL;;0;1;1;15
1;333907;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2018;ATIVO;CÍVEL;;0;1;1;15
1;333920;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2022;ATIVO;CÍVEL;;0;1;1;15
1;334107;TRANSFERÊNCIA DE PROPRIEDADE;31/08/2019;ATIVO;CÍVEL;;0;1;1;7
1;334241;MULTA CONTRATUAL;31/03/2021;ATIVO;CÍVEL;;0;1;1;15
1;334330;RESCISÃO CONTRATUAL SEM ATRASO;31/03/2019;ATIVO;CÍVEL;;0;1;1;15
1;334396;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2020;ATIVO;CÍVEL;;0;1;1;15
1;334471;RESCISÃO CONTRATUAL COM ATRASO;30/09/2017;ATIVO;CÍVEL;;0;1;1;15
1;334493;RESCISÃO CONTRATUAL COM ATRASO;31/05/2019;ATIVO;CÍVEL;;0;1;1;15
1;334499;RESCISÃO CONTRATUAL COM ATRASO;31/10/2019;ATIVO;CÍVEL;;0;1;1;15
1;334618;RESCISÃO CONTRATUAL COM ATRASO;30/11/2018;ATIVO;CÍVEL;;0;1;1;15
1;334627;COBRANÇA INDEVIDA;29/02/2020;ATIVO;CÍVEL;;0;1;1;3
1;334821;TRANSFERÊNCIA DE PROPRIEDADE;31/01/2020;ATIVO;CÍVEL;;0;1;1;7
1;334885;RESCISÃO CONTRATUAL COM ATRASO;29/02/2020;ATIVO;CÍVEL;;0;1;1;15
1;335413;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2019;ATIVO;CÍVEL;;0;1;1;15
1;335417;RESCISÃO CONTRATUAL COM ATRASO;30/04/2019;ATIVO;CÍVEL;;0;1;1;15
1;335464;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2020;ATIVO;CÍVEL;;0;1;1;15
1;335833;MULTA CONTRATUAL;31/08/2021;ATIVO;CÍVEL;;0;1;2;15
1;335833;MULTA CONTRATUAL;31/10/2021;ATIVO;CÍVEL;;0;1;2;15
1;335862;RESCISÃO CONTRATUAL COM ATRASO;30/06/2019;ATIVO;CÍVEL;;0;1;1;15
1;336203;MULTA CONTRATUAL POR ATRASO;31/03/2022;ATIVO;CÍVEL;;0;1;1;15
1;336223;RESCISÃO CONTRATUAL COM ATRASO;31/12/2019;ATIVO;CÍVEL;;0;1;1;15
1;336272;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2020;ATIVO;CÍVEL;;0;1;1;15
1;336377;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2020;ATIVO;CÍVEL;;0;1;1;15
1;336461;MULTA CONTRATUAL POR ATRASO;30/04/2022;ATIVO;CÍVEL;;0;1;1;15
1;336526;RESCISÃO CONTRATUAL;31/01/2021;ATIVO;CÍVEL;;0;1;1;1
1;336703;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2020;ATIVO;CÍVEL;;0;1;1;15
1;337226;RESCISÃO CONTRATUAL COM ATRASO;30/11/2017;ATIVO;CÍVEL;;0;1;1;15
1;337322;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2019;ATIVO;CÍVEL;;0;1;1;15
1;337326;RESCISÃO CONTRATUAL COM ATRASO;29/02/2020;ATIVO;CÍVEL;;0;1;1;15
1;337383;RESCISÃO CONTRATUAL COM ATRASO;28/02/2021;ATIVO;CÍVEL;;0;1;1;15
1;337800;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2020;ATIVO;CÍVEL;;0;1;1;15
1;338031;RESCISÃO CONTRATUAL COM ATRASO;31/12/2018;ATIVO;CÍVEL;;0;1;1;15
1;338175;COBRANÇA INDEVIDA;31/07/2019;ATIVO;CÍVEL;;0;1;2;3
1;338175;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2020;ATIVO;CÍVEL;;0;1;2;15
1;338678;RESCISÃO CONTRATUAL SEM ATRASO;30/09/2021;ATIVO;CÍVEL;;0;1;1;15
1;338973;MULTA CONTRATUAL POR ATRASO;31/01/2018;ATIVO;CÍVEL;;0;1;1;15
1;339128;RESCISÃO CONTRATUAL COM ATRASO;28/02/2021;ATIVO;CÍVEL;;0;1;1;15
1;339185;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2021;ATIVO;CÍVEL;;0;1;1;15
1;339230;RESCISÃO CONTRATUAL COM ATRASO;31/07/2021;ATIVO;CÍVEL;;0;1;1;15
1;339306;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2020;ATIVO;CÍVEL;;0;1;1;15
1;339333;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2019;ATIVO;CÍVEL;;0;1;1;15
1;339357;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2018;ATIVO;CÍVEL;;0;1;1;15
1;339489;RESCISÃO CONTRATUAL;31/10/2020;ATIVO;CÍVEL;;0;1;1;1
1;339512;RESCISÃO CONTRATUAL COM ATRASO;30/06/2019;ATIVO;CÍVEL;;0;1;1;15
1;339515;MULTA CONTRATUAL;28/02/2021;ATIVO;CÍVEL;;0;1;1;15
1;339537;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2021;ATIVO;CÍVEL;;0;1;1;15
1;339560;REVISÃO CONTRATUAL;30/09/2021;ATIVO;CÍVEL;;0;1;1;6
1;339587;MULTA CONTRATUAL;31/03/2021;ATIVO;CÍVEL;;0;1;1;15
1;339609;RESCISÃO CONTRATUAL COM ATRASO;28/02/2021;ATIVO;CÍVEL;;0;1;1;15
1;339666;RESCISÃO CONTRATUAL COM ATRASO;31/05/2021;ATIVO;CÍVEL;;0;1;1;15
1;339680;RESCISÃO CONTRATUAL;31/10/2020;ATIVO;CÍVEL;;0;1;1;1
1;339686;MULTA CONTRATUAL;31/08/2018;ATIVO;CÍVEL;;0;1;1;15
1;339847;RESCISÃO CONTRATUAL;31/08/2022;ATIVO;CÍVEL;;0;1;1;1
1;340233;RESCISÃO CONTRATUAL COM ATRASO;31/12/2021;ATIVO;CÍVEL;;0;1;1;15
1;341396;RESCISÃO CONTRATUAL COM ATRASO;30/11/2020;ATIVO;CÍVEL;;0;1;1;15
1;341530;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2019;ATIVO;CÍVEL;;0;1;1;15
1;341678;RESCISÃO CONTRATUAL COM ATRASO;31/10/2019;ATIVO;CÍVEL;;0;1;1;15
1;341745;RESCISÃO CONTRATUAL COM ATRASO;30/06/2018;ATIVO;CÍVEL;;0;1;1;15
1;341801;RESCISÃO CONTRATUAL COM ATRASO;31/12/2019;ATIVO;CÍVEL;;0;1;1;15
0;341823;TRANSFERÊNCIA DE PROPRIEDADE;01/01/2000;ATIVO;CÍVEL;;1;0;1;
1;341828;RESCISÃO CONTRATUAL COM ATRASO;30/06/2019;ATIVO;CÍVEL;;0;1;2;15
1;341828;MULTA CONTRATUAL POR ATRASO;30/11/2019;ATIVO;CÍVEL;;0;1;2;15
1;342016;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2020;ATIVO;CÍVEL;;0;1;1;15
1;342493;RESCISÃO CONTRATUAL COM ATRASO;31/01/2020;ATIVO;CÍVEL;;0;1;1;15
1;342548;MULTA CONTRATUAL POR ATRASO;30/09/2019;ATIVO;CÍVEL;;0;1;1;15
1;343237;RESCISÃO CONTRATUAL SEM ATRASO;31/12/2019;ATIVO;CÍVEL;;0;1;1;15
1;343247;MULTA CONTRATUAL POR ATRASO;30/11/2021;ATIVO;CÍVEL;;0;1;1;15
1;343273;RESCISÃO CONTRATUAL COM ATRASO;30/11/2017;ATIVO;CÍVEL;;0;1;1;15
1;343284;TRANSFERÊNCIA DE PROPRIEDADE;30/06/2021;ATIVO;CÍVEL;;0;1;1;7
1;343290;RESCISÃO CONTRATUAL SEM ATRASO;31/05/2020;ATIVO;CÍVEL;;0;1;1;15
1;343312;RESCISÃO CONTRATUAL SEM ATRASO;31/12/2018;ATIVO;CÍVEL;;0;1;1;15
1;343348;RESCISÃO CONTRATUAL SEM ATRASO;31/05/2021;ATIVO;CÍVEL;;0;1;1;15
1;343350;RESCISÃO CONTRATUAL COM ATRASO;29/02/2020;ATIVO;CÍVEL;;0;1;1;15
1;343366;NEGATIVAÇÃO INDEVIDA;29/02/2020;ATIVO;CÍVEL;;0;1;1;5
1;343389;RESCISÃO CONTRATUAL COM ATRASO;31/08/2019;ATIVO;CÍVEL;;0;1;1;15
1;343398;RESCISÃO CONTRATUAL SEM ATRASO;30/11/2020;ATIVO;CÍVEL;;0;1;1;15
1;343419;RESCISÃO CONTRATUAL COM ATRASO;31/07/2019;ATIVO;CÍVEL;;0;1;1;15
1;343439;MULTA CONTRATUAL POR ATRASO;30/04/2019;ATIVO;CÍVEL;;0;1;1;15
1;343444;MULTA CONTRATUAL;31/08/2020;ATIVO;CÍVEL;;0;1;1;15
1;343475;NEGATIVAÇÃO INDEVIDA;30/06/2022;ATIVO;CÍVEL;;0;1;2;5
1;343475;RESCISÃO CONTRATUAL COM ATRASO;43585;ATIVO;CÍVEL;;0;1;2;15
1;343481;MULTA CONTRATUAL;30/11/2021;ATIVO;CÍVEL;;0;1;1;15
1;343491;MULTA CONTRATUAL POR ATRASO;31/03/2021;ATIVO;CÍVEL;;0;1;1;15
1;343511;RESCISÃO CONTRATUAL SEM ATRASO;31/03/2019;ATIVO;CÍVEL;;0;1;1;15
1;343555;INDENIZAÇÃO;31/08/2022;ATIVO;CÍVEL;;0;1;1;15
1;343610;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2021;ATIVO;CÍVEL;;0;1;1;15
1;343617;MULTA CONTRATUAL POR ATRASO;31/05/2019;ATIVO;CÍVEL;;0;1;1;15
1;343995;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2020;ATIVO;CÍVEL;;0;1;1;15
1;344022;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2022;ATIVO;CÍVEL;;0;1;1;15
1;344084;MULTA CONTRATUAL POR ATRASO;31/12/2020;ATIVO;CÍVEL;;0;1;1;15
1;344090;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2021;ATIVO;CÍVEL;;0;1;1;15
1;344091;MULTA CONTRATUAL;28/02/2021;ATIVO;CÍVEL;;0;1;1;15
1;344105;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2019;ATIVO;CÍVEL;;0;1;1;15
1;344145;RESCISÃO CONTRATUAL SEM ATRASO;30/11/2020;ATIVO;CÍVEL;;0;1;1;15
1;344161;MULTA CONTRATUAL;30/11/2017;ATIVO;CÍVEL;;0;1;1;15
1;344285;RESCISÃO CONTRATUAL SEM ATRASO;30/11/2020;ATIVO;CÍVEL;;0;1;1;15
